id,x,y,z,yaw,pitch,roll
123,-303.08,241.821,-12.8446,2.48753,-0.00481059,0.0163963
124,-303.256,241.946,-12.8397,2.49074,-0.0043904,0.0150391
125,-303.419,242.065,-12.8425,2.49395,-0.00489078,0.0140361
126,-303.586,242.187,-12.8428,2.49698,-0.00499246,0.012701
127,-303.759,242.314,-12.8445,2.5001,-0.00468971,0.0120229
128,-303.931,242.434,-12.8437,2.50432,-0.00407566,0.0113952
129,-304.103,242.559,-12.8422,2.50986,-0.00377335,0.0103641
130,-304.292,242.674,-12.8411,2.51445,-0.00382618,0.0101184
131,-304.469,242.785,-12.8434,2.51912,-0.00407096,0.0112632
132,-304.645,242.892,-12.8398,2.52525,-0.00646403,0.0142401
133,-304.834,242.999,-12.8329,2.53317,-0.00897341,0.0159145
134,-305.021,243.105,-12.8232,2.54292,-0.0103394,0.0143143
135,-305.207,243.208,-12.8294,2.55315,-0.0119642,0.0104975
136,-305.397,243.31,-12.8361,2.56413,-0.0123758,0.00679601
137,-305.595,243.398,-12.8473,2.57551,-0.0123698,0.00644276
138,-305.792,243.486,-12.8471,2.58726,-0.01229,0.00669514
139,-305.99,243.567,-12.8498,2.5992,-0.0124166,0.00675245
140,-306.176,243.644,-12.8529,2.61168,-0.012254,0.00650542
141,-306.378,243.721,-12.8502,2.62452,-0.0130244,0.00635845
142,-306.572,243.786,-12.8453,2.63744,-0.0132772,0.00563365
143,-306.793,243.866,-12.8451,2.65153,-0.0130841,0.0032709
144,-306.998,243.932,-12.8496,2.66723,-0.0139468,0.000990815
145,-307.199,243.986,-12.8498,2.68179,-0.0140133,0.00261195
146,-307.403,244.044,-12.848,2.69645,-0.0130377,0.00409534
147,-307.625,244.092,-12.8514,2.71266,-0.0129941,0.00523878
148,-307.843,244.131,-12.8518,2.72977,-0.0132466,0.00700932
149,-308.053,244.166,-12.8478,2.74773,-0.012209,0.00683015
150,-308.267,244.202,-12.845,2.76718,-0.0114647,0.00519726
151,-308.494,244.224,-12.8519,2.78773,-0.0109631,0.00428371
152,-308.722,244.241,-12.8546,2.8088,-0.0109948,0.00267714
153,-308.942,244.257,-12.8593,2.82998,-0.0109139,0.00180165
154,-309.172,244.262,-12.8696,2.85279,-0.0106984,0.00272003
155,-309.406,244.253,-12.8755,2.87641,-0.00993438,0.00343701
156,-309.631,244.246,-12.8705,2.89976,-0.00835776,0.00225302
157,-309.862,244.244,-12.8713,2.92345,-0.00695244,0.000623086
158,-310.101,244.215,-12.8731,2.94788,-0.00639388,-0.000537495
159,-310.328,244.191,-12.8746,2.97242,-0.00610118,-0.00122763
160,-310.569,244.154,-12.8751,2.99786,-0.00555041,-0.000950699
161,-310.795,244.114,-12.8814,3.02308,-0.00522024,-0.000210458
162,-311.025,244.063,-12.8841,3.04797,-0.00481586,0.000764146
163,-311.257,244.011,-12.8883,3.07335,-0.00457996,0.00195589
164,-311.491,243.945,-12.8941,3.09923,-0.0046906,0.00321895
165,-311.72,243.878,-12.8959,3.12536,-0.00489206,0.00367843
166,-311.961,243.806,-12.8986,-3.13098,-0.00440199,0.00411231
167,-312.195,243.716,-12.902,-3.10407,-0.00298264,0.00451978
168,-312.426,243.628,-12.9018,-3.07738,-0.00188712,0.00429947
169,-312.661,243.536,-12.9026,-3.04999,-0.00255794,0.00462531
170,-312.899,243.425,-12.9069,-3.02208,-0.00304623,0.00525622
171,-313.138,243.306,-12.9096,-2.99393,-0.00304381,0.00638705
172,-313.368,243.19,-12.9114,-2.96532,-0.00196529,0.00808174
173,-313.611,243.06,-12.9175,-2.9372,0.000255335,0.00965972
174,-313.842,242.931,-12.9217,-2.90894,0.00255708,0.0098372
175,-314.071,242.789,-12.9278,-2.87957,0.00263748,0.0108456
176,-314.294,242.628,-12.9347,-2.85041,0.000455299,0.0128482
177,-314.533,242.465,-12.9355,-2.82279,-0.00127855,0.0129877
178,-314.764,242.307,-12.9392,-2.79408,-0.00314513,0.00973539
179,-315.016,242.128,-12.9505,-2.76432,-0.00487123,0.00999706
180,-315.261,241.935,-12.9583,-2.73607,-0.00437097,0.0132386
181,-315.516,241.738,-12.9555,-2.70748,-0.00301056,0.0155278
182,-315.767,241.53,-12.9615,-2.6794,-0.00184094,0.0162602
183,-316.016,241.323,-12.962,-2.65293,-0.00074659,0.016062
184,-316.264,241.096,-12.9593,-2.62596,0.000887041,0.0145725
185,-316.504,240.862,-12.9631,-2.60014,0.00301507,0.0128026
186,-316.757,240.64,-12.9593,-2.57724,0.0041057,0.00986178
187,-316.993,240.42,-12.9562,-2.5563,0.00595409,0.00457782
188,-317.242,240.19,-12.9747,-2.53632,0.00737829,0.00167243
189,-317.482,239.961,-12.9913,-2.51775,0.00722028,0.00294326
190,-317.72,239.729,-12.9982,-2.50063,0.00591871,0.00716734
191,-317.944,239.485,-13.0053,-2.48424,0.00352858,0.010202
192,-318.185,239.259,-12.9888,-2.46707,0.000942274,0.0112965
193,-318.407,239.016,-12.9889,-2.44996,0.000655058,0.0127327
194,-318.622,238.763,-12.9865,-2.4335,0.00154349,0.0133915
195,-318.867,238.526,-12.9928,-2.41628,0.00105879,0.0123634
196,-319.092,238.275,-13.0168,-2.39967,-2.21862e-05,0.0112441
197,-319.318,238.009,-13.0176,-2.38456,-0.00183929,0.0107824
198,-319.545,237.736,-13.0221,-2.36987,-0.00453623,0.0106093
199,-319.781,237.478,-13.0355,-2.35597,-0.00749229,0.0119355
200,-320.022,237.194,-13.0385,-2.34341,-0.0122285,0.0124277
201,-320.273,236.904,-13.0315,-2.33237,-0.0182254,0.0113658
