id,x,y,z,yaw,pitch,roll
117,-302.087,241.018,-12.8152,2.473,-0.00630205,0.0167507
118,-302.242,241.159,-12.828,2.47473,-0.00594601,0.0173622
119,-302.396,241.284,-12.8296,2.47804,-0.00547629,0.016704
120,-302.571,241.403,-12.8332,2.48024,-0.00493859,0.0166243
121,-302.729,241.539,-12.8367,2.48219,-0.00446721,0.0166769
122,-302.893,241.678,-12.8322,2.48445,-0.0050929,0.0161738
123,-303.086,241.798,-12.8475,2.48719,-0.0048854,0.0161004
124,-303.267,241.934,-12.8347,2.4905,-0.0046727,0.0148585
125,-303.413,242.043,-12.8375,2.49324,-0.00526142,0.0138926
126,-303.583,242.165,-12.8356,2.49635,-0.00505799,0.0132386
127,-303.754,242.287,-12.839,2.4995,-0.00527596,0.0122428
128,-303.934,242.421,-12.8507,2.50372,-0.00460278,0.0119628
129,-304.102,242.538,-12.8443,2.50904,-0.00431259,0.0110721
130,-304.27,242.658,-12.8416,2.5135,-0.00432223,0.0108437
131,-304.466,242.775,-12.8556,2.51868,-0.00417759,0.0117988
132,-304.639,242.89,-12.8422,2.52456,-0.00658927,0.01438
133,-304.839,242.964,-12.8506,2.53258,-0.00917857,0.0166987
134,-305.044,243.083,-12.8452,2.54216,-0.010977,0.0150846
135,-305.206,243.202,-12.863,2.55212,-0.0132376,0.0114511
136,-305.399,243.297,-12.8646,2.56308,-0.0129616,0.00752399
137,-305.605,243.412,-12.8779,2.57497,-0.0131124,0.00710689
138,-305.783,243.498,-12.8805,2.58629,-0.012944,0.00738675
139,-305.992,243.568,-12.8826,2.59804,-0.0131072,0.00776161
140,-306.194,243.644,-12.8889,2.61053,-0.0132756,0.0072689
141,-306.4,243.724,-12.8807,2.62382,-0.0138723,0.00711736
142,-306.579,243.781,-12.8861,2.63668,-0.0142548,0.00728178
143,-306.817,243.864,-12.8672,2.6504,-0.0140991,0.00350977
144,-306.999,243.919,-12.8619,2.66644,-0.0153127,0.000512095
145,-307.195,243.987,-12.8677,2.68056,-0.0146839,0.00301963
146,-307.401,244.034,-12.8573,2.69545,-0.0138788,0.00389516
147,-307.619,244.09,-12.8662,2.71155,-0.013489,0.00516365
148,-307.849,244.135,-12.8837,2.72856,-0.0143476,0.00791608
149,-308.065,244.186,-12.8658,2.74684,-0.0129933,0.00700246
150,-308.29,244.201,-12.8706,2.76588,-0.0123393,0.00576829
151,-308.512,244.24,-12.8645,2.78695,-0.0116249,0.00459207
152,-308.738,244.253,-12.8639,2.80766,-0.0115086,0.00251272
153,-308.96,244.266,-12.8626,2.82893,-0.0115154,0.00142663
154,-309.199,244.28,-12.8826,2.85171,-0.0107474,0.00235139
155,-309.423,244.273,-12.883,2.87549,-0.0104178,0.00339316
156,-309.651,244.26,-12.8723,2.8981,-0.00909868,0.00237367
157,-309.918,244.267,-12.8796,2.92202,-0.00823278,0.00115411
158,-310.126,244.217,-12.8799,2.94614,-0.00729794,-0.000563677
159,-310.347,244.198,-12.8799,2.97147,-0.00739955,-0.00144987
160,-310.576,244.159,-12.8916,2.9967,-0.00757806,-0.000954834
161,-310.814,244.121,-12.8824,3.02167,-0.00628576,-0.000381723
162,-311.06,244.073,-12.8848,3.04656,-0.00623385,0.000899796
163,-311.286,244.007,-12.8945,3.07215,-0.00568461,0.00220735
164,-311.513,243.943,-12.9056,3.09777,-0.00655361,0.00357043
165,-311.75,243.892,-12.9031,3.12396,-0.0063944,0.0035992
166,-311.984,243.8,-12.907,-3.13242,-0.00518066,0.00368946
167,-312.262,243.765,-12.9152,-3.10609,-0.00491885,0.00410625
168,-312.436,243.632,-12.9175,-3.07844,-0.00341672,0.00388761
169,-312.692,243.539,-12.9264,-3.05123,-0.00453551,0.0043991
170,-312.912,243.421,-12.9297,-3.02337,-0.00519457,0.00554595
171,-313.156,243.31,-12.9253,-2.99535,-0.00449008,0.00609012
172,-313.398,243.186,-12.9231,-2.96655,-0.00352652,0.00756902
173,-313.63,243.065,-12.9145,-2.9387,5.802e-05,0.00888085
174,-313.855,242.932,-12.9152,-2.91017,0.00175643,0.00972366
175,-314.084,242.801,-12.924,-2.88084,0.0018727,0.0105469
176,-314.316,242.641,-12.9152,-2.85203,0.000926596,0.0121908
177,-314.545,242.487,-12.9146,-2.82356,-0.000566603,0.0120949
178,-314.775,242.31,-12.9236,-2.79527,-0.0045227,0.00947961
179,-315.034,242.123,-12.9448,-2.76603,-0.00590019,0.00901947
180,-315.296,241.946,-12.9628,-2.73757,-0.00573755,0.012561
181,-315.551,241.738,-12.9524,-2.70905,-0.00510018,0.0148601
182,-315.81,241.531,-12.9427,-2.68186,-0.00464266,0.0154564
183,-316.035,241.32,-12.9503,-2.65526,-0.0017891,0.0156342
184,-316.287,241.093,-12.9514,-2.62911,-0.00041455,0.0142709
185,-316.526,240.854,-12.9465,-2.60205,0.00261115,0.0127947
186,-316.768,240.648,-12.9382,-2.5796,0.00358565,0.00920438
187,-317.019,240.421,-12.9503,-2.55773,0.00547306,0.00468291
188,-317.245,240.179,-12.973,-2.5377,0.00618465,0.000983616
189,-317.49,239.964,-13.0082,-2.51921,0.00594097,0.0026738
190,-317.732,239.72,-13.0093,-2.50199,0.00549028,0.00592353
191,-317.961,239.492,-13.0059,-2.48614,0.00329453,0.0089676
192,-318.208,239.275,-12.9928,-2.46857,0.00156234,0.0104598
193,-318.422,239.012,-13.0041,-2.45122,0.000158218,0.0116815
194,-318.654,238.766,-12.9954,-2.43468,0.0016962,0.0130525
195,-318.868,238.501,-13.028,-2.41716,0.00101322,0.0115251
196,-319.126,238.284,-13.043,-2.40105,0.000194608,0.010192
197,-319.324,238.018,-13.0208,-2.38559,-0.00317678,0.00926354
198,-319.564,237.735,-13.0247,-2.37052,-0.00582236,0.00913289
199,-319.802,237.49,-13.0448,-2.35683,-0.00814954,0.0109904
200,-320.029,237.188,-13.0551,-2.34399,-0.0123124,0.0122779
201,-320.261,236.9,-13.0193,-2.33272,-0.017055,0.0114708
