id,x,y,z,yaw,pitch,roll
81,1702.52,993.644,0,-2.11713,-0.0216488,-0.00699359
82,1702.28,993.275,0,-2.11635,-0.0205142,-0.00571996
83,1702.11,993.015,0,-2.1181,-0.0194886,-0.00715115
84,1702,992.802,0,-2.11707,-0.0184805,-0.00577908
85,1701.81,992.52,0,-2.11814,-0.0171764,-0.00555943
86,1701.73,992.362,0,-2.11908,-0.0177686,-0.00699794
87,1701.6,992.163,0,-2.11971,-0.013208,-0.00710215
88,1701.44,991.914,0,-2.11949,-0.0119181,-0.00558867
89,1701.32,991.757,0,-2.1216,-0.0116677,-0.00463639
90,1701.18,991.53,0,-2.12257,-0.0105667,-0.00404754
91,1701,991.215,0,-2.12308,-0.0107336,-0.00478031
92,1700.7,990.7,0,-2.12276,-0.0122829,-0.00264927
93,1700.59,990.532,0,-2.12648,-0.0104958,-0.00518286
94,1700.5,990.383,0,-2.12887,-0.00905202,-0.00520799
95,1700.32,990.105,0,-2.12924,-0.00681143,-0.00672306
96,1700.13,989.764,0,-2.12731,-0.00594991,-0.00535065
97,1699.99,989.596,0,-2.13301,-0.00550244,-0.00504376
98,1699.83,989.32,0,-2.13482,-0.00612803,-0.00508411
99,1699.66,989.062,0,-2.13825,-0.00604371,-0.00258497
100,1699.44,988.714,0,-2.1409,-0.00654465,0.00536035
101,1699.32,988.544,0,-2.14332,-0.00587813,0.00409038
102,1699.28,988.474,0,-2.14498,-0.00653482,-0.00117944
103,1698.88,987.889,0,-2.14653,-0.0083485,0.00138466
104,1698.8,987.757,0,-2.14954,-0.00991527,0.00442982
105,1698.74,987.699,0,-2.15319,-0.00682338,-0.00057129
106,1698.53,987.376,0,-2.15613,-0.00357143,0.00450562
107,1698.45,987.23,0,-2.15745,-0.00244127,0.00354626
108,1698.32,987.089,0,-2.16336,-0.00154191,0.00580792
109,1698.11,986.76,0,-2.16349,-0.0042772,0.00627371
110,1697.74,986.178,0,-2.16597,-0.00617433,0.00757768
111,1697.69,986.075,0,-2.16605,-0.00782048,0.00930724
112,1697.49,985.806,0,-2.16861,-0.00710523,0.00935519
113,1697.48,985.739,0,-2.16834,-0.00974474,0.0119806
114,1697.41,985.612,0,-2.17041,-0.00821597,0.0154299
115,1697.16,985.205,0,-2.17155,-0.00834031,0.0155141
116,1697.04,985.061,0,-2.17584,-0.00887387,0.0208253
117,1696.99,984.987,0,-2.17812,-0.00695087,0.0221026
118,1696.89,984.813,0,-2.17988,-0.00718181,0.0245665
119,1696.73,984.552,0,-2.18218,-0.00685067,0.0247108
120,1696.56,984.237,0,-2.17999,-0.00589499,0.019458
121,1696.41,984.152,0,-2.18888,-0.0058909,0.0243326
122,1696.25,983.915,0,-2.19008,-0.00986695,0.0241295
123,1696.12,983.742,0,-2.18972,-0.0111724,0.0181111
124,1695.97,983.586,0,-2.19907,-0.0102019,0.0262792
125,1695.82,983.419,0,-2.20161,-0.00968822,0.0248779
126,1695.7,983.249,0,-2.20219,-0.00943968,0.0265788
127,1695.65,983.225,0,-2.20475,-0.00704907,0.0272915
128,1695.4,982.875,0,-2.20409,-0.0119272,0.0275744
129,1695.28,982.708,0,-2.20615,-0.0170638,0.0293021
130,1695.06,982.289,0,-2.20496,-0.0162719,0.0361427
131,1694.99,982.192,0,-2.20547,-0.0123393,0.0352977
132,1694.69,981.808,0,-2.20511,-0.0132316,0.0375567
133,1694.6,981.715,0,-2.2083,-0.012511,0.0397696
134,1694.52,981.62,0,-2.20995,-0.0113956,0.0366722
135,1694.35,981.375,0,-2.20943,-0.00874564,0.0317139
136,1694.14,981.122,0,-2.20951,-0.0104052,0.0337787
137,1693.97,980.913,0,-2.20891,-0.00726676,0.0269412
138,1693.82,980.713,0,-2.20991,-0.0083847,0.0253709
139,1693.68,980.546,0,-2.21101,-0.00979577,0.030606
140,1693.39,980.126,0,-2.2086,-0.00967324,0.0246179
141,1693.29,980.04,0,-2.21136,-0.0113452,0.0317036
142,1693.22,979.872,0,-2.20951,-0.0137481,0.0330652
143,1693.1,979.714,0,-2.21084,-0.0130304,0.0370169
144,1692.98,979.589,0,-2.21043,-0.0111405,0.0353443
145,1692.76,979.243,0,-2.21026,-0.0122664,0.0363417
146,1692.63,979.131,0,-2.21123,-0.00532746,0.0340341
147,1692.49,978.967,0,-2.21135,-0.00867104,0.0321582
148,1692.38,978.805,0,-2.21075,-0.00531813,0.0295236
149,1692.16,978.461,0,-2.20703,-0.00999355,0.0352163
150,1692,978.302,0,-2.20761,-0.0101066,0.0362522
151,1691.91,978.15,0,-2.20506,-0.00997175,0.0280147
152,1691.77,977.998,0,-2.20308,-0.0125389,0.0329645
153,1691.64,977.812,0,-2.2019,-0.00821034,0.0319387
154,1691.36,977.404,0,-2.20279,-0.00568527,0.0341625
155,1691.23,977.201,0,-2.19994,-0.00722338,0.0342327
156,1691.1,977.077,0,-2.19922,-0.00338778,0.0275054
157,1691,976.923,0,-2.19559,-0.00796481,0.033051
158,1690.85,976.731,0,-2.19594,-0.00826986,0.0323938
159,1690.72,976.549,0,-2.19242,-0.00739469,0.0275568
160,1690.59,976.378,0,-2.19318,-0.00534203,0.0259986
161,1690.46,976.217,0,-2.19329,-0.0054969,0.0259653
162,1690.33,976.028,0,-2.18917,-0.00694814,0.0256313
163,1690.14,975.735,0,-2.18773,-0.0059063,0.0232292
164,1690.05,975.635,0,-2.18565,-0.00374573,0.0213505
165,1689.93,975.481,0,-2.18285,-0.0102151,0.028513
166,1689.71,975.18,0,-2.18093,-0.0129614,0.024861
167,1689.52,974.945,0,-2.17905,-0.0111891,0.018137
168,1689.41,974.754,0,-2.17751,-0.0141004,0.0186758
169,1689.25,974.536,0,-2.17443,-0.0115277,0.0141452
170,1689.13,974.363,0,-2.17335,-0.0104603,0.0114976
171,1689,974.147,0,-2.16967,-0.0126118,0.0115314
172,1688.83,973.905,0,-2.16763,-0.014828,0.0132669
173,1688.72,973.687,0,-2.16697,-0.00791478,0.00752746
174,1688.57,973.252,0,-2.17473,-0.0111151,-0.001895
175,1688.46,973.087,0,-2.17441,-0.00875878,-0.00540991
176,1688.31,972.941,0,-2.16956,-0.0116706,-0.00448428
177,1688.18,972.615,0,-2.16649,-0.014121,-0.00433459
178,1687.96,972.374,0,-2.1663,-0.0160781,-0.00678695
179,1687.81,972.181,0,-2.16508,-0.0181405,-0.00641084
180,1687.65,972.206,0,-2.15311,-0.0218979,-0.00538157
181,1687.51,971.944,0,-2.15216,-0.0228531,-0.00647511
182,1687.34,971.464,0,-2.16269,-0.0239936,-0.00965317
183,1687.19,971.529,0,-2.14874,-0.0243621,-0.00736105
184,1687.1,971.378,0,-2.14628,-0.0231267,-0.00875876
185,1687.02,970.883,0,-2.15639,-0.0249411,-0.0103593
186,1686.87,970.716,0,-2.15849,-0.0242923,-0.0103936
187,1686.76,970.575,0,-2.15414,-0.0228545,-0.0105687
188,1686.63,970.368,0,-2.15353,-0.0235457,-0.00953863
189,1686.48,970.132,0,-2.15337,-0.0231114,-0.0108637
190,1686.29,969.949,0,-2.15403,-0.0244777,-0.0101842
191,1686.2,969.773,0,-2.15143,-0.0248526,-0.00941476
192,1686.11,969.618,0,-2.15094,-0.0237766,-0.0102254
193,1685.99,969.417,0,-2.14962,-0.0219897,-0.00949674
194,1685.9,969.257,0,-2.14882,-0.0208646,-0.0103148
195,1685.73,969.09,0,-2.14841,-0.021786,-0.0112664
196,1685.6,968.924,0,-2.14676,-0.0220069,-0.0197164
197,1685.51,968.782,0,-2.14453,-0.0197625,-0.0210202
198,1685.36,968.625,0,-2.14375,-0.0192358,-0.022612
199,1685.3,968.426,0,-2.14152,-0.0169912,-0.0198733
200,1685.22,968.274,0,-2.14047,-0.0174534,-0.0190082
201,1685.12,968.124,0,-2.13844,-0.016176,-0.0186111
202,1685.06,967.949,0,-2.13444,-0.012739,-0.0177422
203,1684.9,967.779,0,-2.13604,-0.0149309,-0.0200989
204,1684.79,967.595,0,-2.13548,-0.0149518,-0.0211508
205,1684.69,967.445,0,-2.13491,-0.0147748,-0.0206565
206,1684.62,967.277,0,-2.13269,-0.0142129,-0.0169138
207,1684.5,967.094,0,-2.13044,-0.0135029,-0.016487
208,1684.39,966.931,0,-2.12951,-0.0140153,-0.0126172
209,1684.35,966.795,0,-2.12516,-0.0123771,-0.00567425
210,1684.22,966.602,0,-2.12402,-0.0139745,-0.00333544
211,1684.1,966.411,0,-2.1234,-0.0151384,-0.0030773
212,1684,966.194,0,-2.12314,-0.0183826,-0.00293498
213,1683.89,966.04,0,-2.12038,-0.0167713,-0.00256905
214,1683.77,965.836,0,-2.12182,-0.0204908,-0.00211628
215,1683.66,965.641,0,-2.12046,-0.0224056,-0.000462885
216,1683.57,965.46,0,-2.11929,-0.0224096,0.000349205
217,1683.5,965.321,0,-2.11683,-0.024002,0.00138578
218,1683.38,965.147,0,-2.11681,-0.0242137,0.000283567
219,1683.22,964.948,0,-2.11558,-0.0235158,0.000142122
220,1683.12,964.786,0,-2.11529,-0.0216788,-0.00121473
221,1682.97,964.521,0,-2.11242,-0.0221258,-0.00374677
222,1682.83,964.37,0,-2.11424,-0.0212251,-0.0142943
223,1682.67,964.064,0,-2.11238,-0.0223877,-0.0153632
224,1682.54,963.948,0,-2.11298,-0.0228191,-0.0146137
225,1682.38,963.654,0,-2.11189,-0.0214503,-0.0175808
226,1682.28,963.477,0,-2.11012,-0.020202,-0.0177923
227,1682.16,963.278,0,-2.11114,-0.0195564,-0.0173075
228,1682.04,963.079,0,-2.10822,-0.0190125,-0.0184981
229,1681.91,962.898,0,-2.10858,-0.0189761,-0.0188795
230,1681.76,962.675,0,-2.10914,-0.0192995,-0.0214045
231,1681.55,962.38,0,-2.11024,-0.0193206,-0.020875
232,1681.44,962.11,0,-2.10938,-0.0177539,-0.021269
233,1681.34,961.933,0,-2.10814,-0.0147206,-0.0205247
234,1681.27,961.731,0,-2.10522,-0.0114616,-0.0208951
235,1681.12,961.499,0,-2.10449,-0.011148,-0.0215285
236,1680.99,961.305,0,-2.10566,-0.0111112,-0.024088
237,1680.87,961.111,0,-2.1047,-0.0117026,-0.0242263
238,1680.68,960.864,0,-2.10667,-0.0124594,-0.0253294
239,1680.49,960.579,0,-2.10866,-0.0184385,-0.023653
240,1680.35,960.417,0,-2.10784,-0.0112008,-0.0266322
241,1680.17,960.202,0,-2.10857,-0.00976916,-0.0297421
242,1680.06,959.938,0,-2.10874,-0.00817174,-0.0345831
243,1679.86,959.638,0,-2.10995,-0.00706234,-0.0380836
244,1679.69,959.5,0,-2.1121,7.68765e-05,-0.0437295
245,1679.54,959.315,0,-2.11323,0.00650381,-0.0400696
246,1679.35,958.973,0,-2.11472,0.00529811,-0.0382663
247,1679.27,958.791,0,-2.11401,0.0125336,-0.0366611
248,1679.1,958.456,0,-2.11484,0.0105251,-0.0386666
249,1678.93,958.22,0,-2.11488,0.00764284,-0.0410669
250,1678.78,957.919,0,-2.11568,0.00430033,-0.0387998
251,1678.6,957.776,0,-2.11939,0.000165279,-0.0374113
252,1678.55,957.604,0,-2.11566,-0.0131643,-0.0334795
253,1678.4,957.379,0,-2.11795,-0.0189234,-0.0324898
254,1678.16,957.219,0,-2.12118,-0.0185511,-0.0328338
255,1678.05,956.919,0,-2.12096,-0.0212207,-0.0320471
256,1677.9,956.64,0,-2.12096,-0.0209999,-0.0313164
257,1677.79,956.399,0,-2.12206,-0.0204455,-0.0309331
258,1677.67,956.165,0,-2.12314,-0.023536,-0.0350291
259,1677.47,955.936,0,-2.12654,-0.0195814,-0.0388073
260,1677.17,955.866,0,-2.1325,-0.0121763,-0.0425443
261,1677.16,955.44,0,-2.12606,-0.0163294,-0.0397612
262,1677.03,955.304,0,-2.12782,-0.008853,-0.0373697
263,1676.93,955.028,0,-2.12649,-0.0113983,-0.0307767
264,1676.8,954.749,0,-2.12783,-0.0116794,-0.0275292
265,1676.61,954.474,0,-2.12788,-0.0187826,-0.0250356
266,1676.44,954.274,0,-2.12951,-0.0201911,-0.0228956
267,1676.18,954.293,0,-2.13525,-0.00888402,-0.0214794
268,1676.19,953.932,0,-2.13144,-0.0111783,-0.0251703
269,1676.02,953.609,0,-2.13014,-0.0188274,-0.0349529
270,1675.76,953.461,0,-2.13516,-0.0232948,-0.0374224
271,1675.7,953.145,0,-2.13223,-0.0279089,-0.0346609
272,1675.43,953.002,0,-2.13785,-0.0244243,-0.0322747
273,1675.29,952.801,0,-2.13675,-0.0259256,-0.0270012
274,1675.2,952.424,0,-2.13164,-0.0242918,-0.0271102
275,1675.03,952.325,0,-2.13412,-0.0221904,-0.0253505
276,1674.82,952.081,0,-2.13321,-0.025558,-0.0265504
277,1674.62,951.912,0,-2.13623,-0.0240978,-0.0209572
278,1674.52,951.649,0,-2.13586,-0.0253448,-0.0215163
279,1674.39,951.445,0,-2.13507,-0.0274202,-0.0208731
280,1674.19,951.246,0,-2.13551,-0.0248851,-0.0216942
281,1674.04,951.056,0,-2.13162,-0.0236374,-0.021094
282,1673.85,950.778,0,-2.12503,-0.0213658,-0.022164
283,1673.66,950.578,0,-2.11633,-0.017944,-0.0254832
284,1673.51,950.384,0,-2.11227,-0.0124493,-0.0304676
285,1673.51,950.197,0,-2.10397,-0.00481993,-0.0264093
286,1673.4,949.613,0,-2.09322,-0.0136458,-0.0304148
287,1673.2,949.729,0,-2.08994,-0.00426278,-0.0293619
288,1672.98,949.536,0,-2.08476,-0.00713901,-0.0270548
289,1672.87,949.244,0,-2.0721,-0.00706929,-0.0240268
290,1672.73,948.95,0,-2.06319,-0.0077617,-0.0219013
291,1672.55,948.776,0,-2.05341,-0.0073398,-0.0251184
292,1672.45,948.576,0,-2.04218,-0.0108944,-0.0266208
293,1672.37,948.329,0,-2.03078,-0.0111705,-0.0276142
294,1672.2,948.045,0,-2.01968,-0.0165997,-0.0335843
295,1672.07,947.725,0,-2.00432,-0.0192806,-0.0353144
296,1671.97,947.506,0,-1.99513,-0.0167353,-0.0363659
297,1671.83,947.275,0,-1.98177,-0.0112852,-0.0348073
298,1671.7,946.988,0,-1.9684,-0.00987248,-0.031626
299,1671.6,946.745,0,-1.95154,-0.00778996,-0.0302357
300,1671.46,946.512,0,-1.94274,-0.00722658,-0.0287978
301,1671.37,946.233,0,-1.92544,-0.00722195,-0.0279798
302,1671.24,945.936,0,-1.91311,-0.00968944,-0.0283595
303,1671.15,945.73,0,-1.89522,-0.0084753,-0.029198
304,1671.04,945.433,0,-1.88366,-0.0101357,-0.0283786
305,1670.97,945.168,0,-1.86506,-0.00893289,-0.0270965
306,1670.84,944.902,0,-1.85351,-0.0120169,-0.0273712
307,1670.81,944.604,0,-1.8311,-0.0113219,-0.0249852
308,1670.74,944.396,0,-1.82105,-0.00971168,-0.0216763
309,1670.67,944.029,0,-1.7989,-0.0108446,-0.0213915
310,1670.53,943.755,0,-1.78593,-0.00950189,-0.0226775
311,1670.52,943.533,0,-1.76593,-0.00782753,-0.0216977
312,1670.5,943.307,0,-1.75218,-0.00846716,-0.0201389
313,1670.39,942.957,0,-1.73278,-0.00935117,-0.0196147
314,1670.35,942.722,0,-1.71928,-0.00797643,-0.0184874
315,1670.34,942.42,0,-1.69937,-0.008657,-0.0171847
316,1670.24,942.165,0,-1.68399,-0.0108399,-0.0184163
317,1670.23,941.902,0,-1.66495,-0.0102405,-0.0186931
318,1670.22,941.588,0,-1.65043,-0.0118724,-0.018875
319,1670.15,941.294,0,-1.62872,-0.0108252,-0.0165416
320,1670.14,941.094,0,-1.61631,-0.00645565,-0.013078
321,1670.15,940.772,0,-1.59311,-0.00439364,-0.0115755
322,1670.14,940.496,0,-1.57932,-0.00278027,-0.0142856
323,1670.15,940.135,0,-1.55862,-0.0017852,-0.0206054
324,1670.61,939.985,0,1.62322,-0.0853974,0.0230056
325,1670.17,939.666,0,-1.52454,0.00330846,-0.0229639
326,1670.85,940.302,0,1.66761,-0.0839698,0.00990591
327,1670.18,939.114,0,-1.48756,-0.00259611,-0.0225227
328,1670.75,940.371,0,1.71186,-0.0869966,0.0190904
329,1670.2,938.556,0,-1.45095,-0.00237951,-0.0205399
330,1670.78,940.786,0,1.75017,-0.0847958,0.0205492
331,1670.2,938.028,0,-1.41414,0.00196063,-0.0162231
332,1670.87,941.189,0,1.78853,-0.085249,0.0128512
333,1670.29,937.453,0,-1.38107,0.00429019,-0.0179643
334,1674.5,939.641,0,1.92921,-0.0755571,-0.0274839
335,1670.42,936.888,0,-1.3495,0.0125715,-0.0156301
336,1675.25,942.482,0,1.96498,-0.0678917,-0.0246836
337,1670.49,936.315,0,-1.3141,0.010421,-0.00919243
338,1673.84,942.147,0,1.96662,-0.06259,-0.0240973
339,1670.71,935.766,0,-1.27749,0.00518457,-0.0134426
340,1671.67,937.201,0,1.82407,-0.0907333,0.0111984
341,1670.84,935.249,0,-1.24439,0.003988,-0.00975805
342,1676.25,936.352,0,1.93146,-0.0791422,-0.0179363
343,1670.95,934.756,0,-1.21402,0.00425011,-0.00824317
344,1675.43,936.031,0,1.95926,-0.0817604,-0.011518
345,1671.12,934.258,0,-1.18105,-0.00647109,0.00561329
346,1677.41,936.898,0,1.99931,-0.0869061,-0.0241725
347,1671.3,933.784,0,-1.15318,-0.00771018,0.000951484
348,1675.52,935.492,0,2.15882,-0.0699907,-0.0503671
349,1671.5,933.257,0,-1.11915,-0.00329852,-0.00503002
350,1676.39,938.317,0,2.09041,-0.0764195,-0.0324879
351,1671.67,932.789,0,-1.09079,-0.00452411,-0.00613229
352,1676.83,935.733,0,2.24608,-0.0658796,-0.0588468
353,1671.92,932.383,0,-1.052,-0.00481351,-0.00447931
354,1677.97,936.968,0,2.3041,-0.0604064,-0.0612935
355,1672.22,931.925,0,-1.0217,-0.00325624,-0.00428224
356,1676.15,932.763,0,2.34836,-0.0590819,-0.064032
357,1672.5,931.385,0,-0.990124,-0.00128155,-0.00540997
358,1679.73,924.798,0,1.93442,-0.052245,-0.0530016
359,1672.81,930.951,0,-0.960624,0.00316249,-0.0102079
360,1677.9,927.573,0,2.16199,-0.0555339,-0.0721109
361,1673.02,930.478,0,-0.936282,0.00691018,-0.0155874
362,1682.08,916.243,0,1.81935,-0.0358441,-0.0553924
363,1673.48,930.058,0,-0.909754,0.00826602,-0.0157654
364,1678.2,927.72,0,2.13339,-0.0459201,-0.0723928
365,1673.65,929.599,0,-0.882681,0.00717226,-0.0150858
366,1680.06,924.706,0,2.04225,-0.060669,-0.0633218
367,1673.99,929.156,0,-0.859938,0.00796261,-0.0141156
368,1677.95,928.332,0,2.19846,-0.0443869,-0.0815667
369,1674.54,928.811,0,-0.837591,0.00516033,-0.0163609
370,1674.41,925.686,0,2.27581,-0.0334212,-0.0891142
371,1674.01,928.37,0,2.36255,-0.0497049,-0.0838865
372,1674.67,926.409,0,2.31627,-0.0362648,-0.0919792
373,1675.37,928.007,0,-0.796944,0.00209542,-0.0224495
374,1674.64,925.145,0,2.29299,-0.0294693,-0.0902938
375,1675.28,925.634,0,2.34862,-0.0332577,-0.0952172
376,1675.71,926.073,0,2.37498,-0.0358539,-0.0993701
377,1675.9,927.233,0,-0.765814,0.0034113,-0.026132
378,1675.55,926.79,0,2.3893,-0.0396558,-0.0983412
379,1676.4,926.858,0,-0.748914,0.000679223,-0.0262066
380,1676.14,926.56,0,2.43281,-0.0380514,-0.0977241
381,1676.95,926.448,0,-0.734155,-0.000895652,-0.0248198
382,1680.92,923.933,0,2.76792,-0.0499299,-0.0912862
383,1677.36,926.077,0,-0.722434,-0.00228571,-0.029394
384,1677.34,925.383,0,2.51033,-0.0441762,-0.0995909
385,1677.78,925.668,0,-0.710999,-0.00329078,-0.0308359
386,1682.25,925.728,0,2.73613,-0.0488046,-0.101234
387,1678.13,925.283,0,-0.701727,-0.00113913,-0.0276442
388,1677.78,925.095,0,2.56487,-0.0361233,-0.0969775
389,1678.75,924.906,0,-0.693347,0.00192387,-0.0251599
