id,x,y,z,yaw,pitch,roll
38,1709.62,1004.42,0,-2.19588,-0.0108379,0.00230891
39,1709.44,1004.1,0,-2.1947,-0.0124013,0.00430376
40,1709.21,1003.8,0,-2.1933,-0.0113853,0.00485203
41,1708.99,1003.5,0,-2.19136,-0.0114091,0.00448891
42,1708.72,1003.09,0,-2.18895,-0.012027,0.00408239
43,1708.57,1002.88,0,-2.18788,-0.011579,0.00377129
44,1708.42,1002.65,0,-2.18653,-0.0112155,0.00310257
45,1708.26,1002.4,0,-2.18513,-0.0112528,0.00441402
46,1707.94,1002.03,0,-2.1814,-0.0130708,0.00262889
47,1707.81,1001.83,0,-2.18086,-0.0130395,0.00396634
48,1707.68,1001.65,0,-2.18003,-0.0117186,0.00784144
49,1707.56,1001.47,0,-2.17894,-0.0108715,0.00858522
50,1707.41,1001.24,0,-2.17636,-0.0102971,0.0101857
51,1707.28,1001.06,0,-2.17571,-0.010281,0.0112697
52,1707.17,1000.86,0,-2.17456,-0.0102476,0.0118548
53,1706.99,1000.53,0,-2.17005,-0.0101686,0.0130368
54,1706.85,1000.34,0,-2.16903,-0.0107043,0.0139696
55,1706.64,1000.06,0,-2.16719,-0.0123444,0.0132156
56,1706.36,999.68,0,-2.16131,-0.0137715,0.0100099
57,1706.25,999.513,0,-2.15998,-0.0114992,0.00721125
58,1706.14,999.334,0,-2.15869,-0.0106322,0.00717436
59,1705.97,999.064,0,-2.15469,-0.00785909,0.00305396
60,1705.74,998.772,0,-2.14964,-0.00867891,-0.00284899
61,1705.6,998.569,0,-2.14802,-0.00901618,-0.00446619
62,1705.49,998.365,0,-2.14675,-0.00864098,-0.00459146
63,1705.35,998.178,0,-2.14487,-0.00868929,-0.00546754
64,1705.22,998.003,0,-2.14353,-0.00889263,-0.00592929
65,1705.1,997.786,0,-2.14235,-0.00982326,-0.00624684
66,1704.95,997.561,0,-2.14135,-0.0100827,-0.00456725
67,1704.82,997.355,0,-2.14098,-0.0114879,-0.00217916
68,1704.66,997.092,0,-2.13816,-0.0131915,-0.000484815
69,1704.55,996.886,0,-2.13715,-0.0134017,0.000219052
70,1704.43,996.692,0,-2.135,-0.01361,0.000116044
71,1704.15,996.3,0,-2.13026,-0.0139094,-0.00360813
72,1703.98,996.034,0,-2.12926,-0.0142123,-0.00416801
73,1703.78,995.759,0,-2.12768,-0.0143685,-0.00594164
74,1703.64,995.533,0,-2.12599,-0.0140294,-0.010925
75,1703.52,995.326,0,-2.12577,-0.0140413,-0.0107006
76,1703.35,995.056,0,-2.12458,-0.0153684,-0.0100431
77,1703.08,994.574,0,-2.11954,-0.0191749,-0.00892672
78,1702.95,994.342,0,-2.11912,-0.0201727,-0.00778147
79,1702.73,994.026,0,-2.11743,-0.0232553,-0.00591683
80,1702.55,993.746,0,-2.11714,-0.02295,-0.00513489
81,1702.41,993.494,0,-2.11623,-0.022638,-0.00533686
82,1702.28,993.271,0,-2.11615,-0.0214664,-0.00513981
83,1702.17,993.07,0,-2.11655,-0.0211571,-0.00513706
84,1701.99,992.785,0,-2.1169,-0.0195826,-0.00529496
85,1701.81,992.521,0,-2.1177,-0.0179006,-0.0054355
86,1701.69,992.323,0,-2.1185,-0.0182302,-0.00663013
87,1701.56,992.1,0,-2.11939,-0.0153687,-0.00584265
88,1701.43,991.897,0,-2.11934,-0.0136932,-0.0040442
89,1701.29,991.697,0,-2.12008,-0.0132151,-0.00364714
90,1701.17,991.508,0,-2.12185,-0.010886,-0.00381757
91,1700.93,991.092,0,-2.12245,-0.011403,-0.00403166
92,1700.7,990.698,0,-2.12286,-0.0122719,-0.00203433
93,1700.57,990.501,0,-2.12615,-0.0113209,-0.00356758
94,1700.45,990.31,0,-2.12833,-0.0113275,-0.00318881
95,1700.31,990.087,0,-2.13038,-0.00826648,-0.00205833
96,1700.09,989.732,0,-2.12958,-0.00744959,-0.000220852
97,1699.96,989.547,0,-2.13355,-0.00637437,-0.00217923
98,1699.82,989.303,0,-2.13431,-0.00670268,-0.00295457
99,1699.66,989.063,0,-2.13723,-0.00683176,-0.00209384
100,1699.44,988.696,0,-2.14002,-0.00736058,0.00539704
101,1699.32,988.537,0,-2.14257,-0.00677934,0.00454979
102,1699.19,988.357,0,-2.14428,-0.00696156,0.000880951
103,1698.95,988,0,-2.14714,-0.00757407,0.00132006
104,1698.79,987.75,0,-2.14878,-0.0085109,0.00355451
105,1698.68,987.582,0,-2.15092,-0.00851126,0.00059401
106,1698.52,987.347,0,-2.15309,-0.00407286,0.00391096
107,1698.4,987.125,0,-2.15461,-0.00388762,0.004273
108,1698.26,986.944,0,-2.15641,-0.00415919,0.00481729
109,1698.02,986.595,0,-2.15883,-0.00534309,0.00412646
110,1697.76,986.102,0,-2.15825,-0.00790646,0.00604286
111,1697.51,985.771,0,-2.16126,-0.0104505,0.0086079
112,1697.39,985.594,0,-2.16244,-0.00975674,0.00961385
113,1697.28,985.42,0,-2.16403,-0.00958258,0.011174
114,1697.16,985.227,0,-2.167,-0.00865445,0.0142136
115,1697.02,985.022,0,-2.16895,-0.00697644,0.0117235
116,1696.92,984.844,0,-2.17033,-0.00748229,0.0144436
117,1696.83,984.681,0,-2.17168,-0.00817623,0.0161629
118,1696.76,984.402,0,-2.17077,-0.00927135,0.016773
119,1696.6,984.206,0,-2.17278,-0.00907965,0.0173127
120,1696.5,983.94,0,-2.1748,-0.0096357,0.0158643
121,1696.35,983.828,0,-2.17674,-0.00750039,0.0127183
122,1696.24,983.693,0,-2.17904,-0.00982279,0.0132435
123,1696.12,983.557,0,-2.18137,-0.0116002,0.01199
124,1696.01,983.431,0,-2.18493,-0.0128548,0.0137544
125,1695.89,983.327,0,-2.18995,-0.013241,0.0147346
126,1695.77,983.227,0,-2.19283,-0.0131891,0.0197093
127,1695.66,983.079,0,-2.19461,-0.0135749,0.0220128
128,1695.49,982.837,0,-2.19545,-0.0147338,0.0255049
129,1695.35,982.674,0,-2.19813,-0.0179096,0.0296603
130,1695.19,982.339,0,-2.19735,-0.0223909,0.0304666
131,1695.07,982.208,0,-2.19989,-0.0195973,0.0312316
132,1694.9,981.99,0,-2.20217,-0.0193761,0.0329085
133,1694.67,981.767,0,-2.20369,-0.017601,0.0330401
134,1694.54,981.574,0,-2.20345,-0.0109638,0.0319094
135,1694.37,981.332,0,-2.2051,-0.0100903,0.0329479
136,1694.22,981.157,0,-2.20515,-0.0101492,0.0323014
137,1694.01,980.9,0,-2.20522,-0.00945763,0.0285094
138,1693.81,980.622,0,-2.20557,-0.0116078,0.0279556
139,1693.5,980.257,0,-2.20673,-0.0132616,0.0299021
140,1693.39,980.09,0,-2.20676,-0.0133176,0.0299703
141,1693.24,979.908,0,-2.20801,-0.0148045,0.0338323
142,1693.15,979.766,0,-2.2079,-0.0142919,0.0340501
143,1693.02,979.58,0,-2.20724,-0.0142505,0.0352302
144,1692.88,979.415,0,-2.2064,-0.0135518,0.0358946
145,1692.71,979.168,0,-2.20593,-0.013933,0.0361767
146,1692.53,978.952,0,-2.20632,-0.0156235,0.0346638
147,1692.35,978.721,0,-2.20586,-0.0181222,0.0357447
148,1692.24,978.558,0,-2.20533,-0.0179554,0.0352007
149,1691.99,978.272,0,-2.2044,-0.0192189,0.0332682
150,1691.89,978.1,0,-2.20416,-0.0197997,0.0344633
151,1691.78,977.939,0,-2.2022,-0.0192303,0.0342984
152,1691.65,977.772,0,-2.20043,-0.0187388,0.0352462
153,1691.32,977.266,0,-2.19994,-0.0180469,0.0370695
154,1691.18,977.09,0,-2.1989,-0.0175135,0.0365438
155,1691.06,976.938,0,-2.19725,-0.0172493,0.0368576
156,1690.92,976.776,0,-2.19528,-0.0166073,0.0368385
157,1690.84,976.627,0,-2.19343,-0.0157743,0.0367803
158,1690.72,976.499,0,-2.19274,-0.014102,0.0345872
159,1690.6,976.347,0,-2.19187,-0.0125347,0.0335269
160,1690.49,976.18,0,-2.19004,-0.0111702,0.0331907
161,1690.39,976.014,0,-2.18764,-0.0115125,0.0335343
162,1690.27,975.853,0,-2.18584,-0.0114121,0.0327886
163,1690.1,975.6,0,-2.18478,-0.0114206,0.0322344
164,1690,975.511,0,-2.18344,-0.0108619,0.0295893
165,1689.88,975.35,0,-2.18104,-0.0121876,0.0322492
166,1689.75,975.136,0,-2.17906,-0.0136621,0.0339862
167,1689.59,974.915,0,-2.17651,-0.0133707,0.030764
168,1689.5,974.747,0,-2.17566,-0.0136367,0.0296638
169,1689.33,974.545,0,-2.17127,-0.0153115,0.0217281
170,1689.22,974.341,0,-2.16989,-0.0156315,0.0200079
171,1689.06,974.115,0,-2.16738,-0.0175922,0.0178662
172,1688.91,973.932,0,-2.16634,-0.0167576,0.0160969
173,1688.84,973.487,0,-2.17359,-0.0136617,0.00564646
174,1688.62,973.251,0,-2.17356,-0.0129598,0.000889129
175,1688.49,973.031,0,-2.17212,-0.0122685,0.000413623
176,1688.33,972.828,0,-2.16961,-0.0143632,0.00178685
177,1688.18,972.598,0,-2.16683,-0.0149607,-0.000215226
178,1688,972.389,0,-2.16631,-0.0164143,-0.00269863
179,1687.81,972.113,0,-2.1651,-0.019004,-0.00292953
180,1687.72,971.958,0,-2.16328,-0.0206218,-0.00387666
181,1687.54,971.691,0,-2.16185,-0.0226919,-0.00613909
182,1687.36,971.445,0,-2.16226,-0.0238855,-0.0091119
183,1687.26,971.248,0,-2.16067,-0.0251729,-0.00940405
184,1687.13,971.052,0,-2.15909,-0.0255355,-0.00887952
185,1686.98,970.839,0,-2.15829,-0.0265663,-0.0089823
186,1686.88,970.682,0,-2.15734,-0.0249458,-0.0094644
187,1686.77,970.532,0,-2.15611,-0.0235285,-0.0104854
188,1686.64,970.329,0,-2.1548,-0.0238872,-0.00795281
189,1686.49,970.121,0,-2.15344,-0.0235648,-0.00927783
190,1686.34,969.94,0,-2.15317,-0.0246491,-0.00894655
191,1686.23,969.763,0,-2.1512,-0.0250136,-0.00838349
192,1686.11,969.6,0,-2.15119,-0.0222471,-0.00835105
193,1685.96,969.403,0,-2.15031,-0.0222579,-0.00878321
194,1685.85,969.21,0,-2.15034,-0.0218004,-0.00991031
195,1685.73,969.053,0,-2.14895,-0.0218021,-0.0115777
196,1685.63,968.875,0,-2.14657,-0.0207732,-0.0110307
197,1685.56,968.72,0,-2.14476,-0.0198331,-0.0115629
198,1685.41,968.545,0,-2.144,-0.0197608,-0.0132535
199,1685.3,968.373,0,-2.14274,-0.0184281,-0.0162483
200,1685.21,968.229,0,-2.14136,-0.0180531,-0.0174098
201,1685.1,968.089,0,-2.13933,-0.0164263,-0.0190086
202,1685.01,967.928,0,-2.13688,-0.0148436,-0.0198772
203,1684.91,967.756,0,-2.13597,-0.0152099,-0.0201308
204,1684.8,967.592,0,-2.13561,-0.015328,-0.0212035
205,1684.7,967.427,0,-2.13544,-0.0156344,-0.0207548
206,1684.59,967.267,0,-2.13383,-0.0156241,-0.0197109
207,1684.48,967.09,0,-2.13148,-0.0155578,-0.018467
208,1684.38,966.921,0,-2.1297,-0.0141806,-0.0163887
209,1684.3,966.765,0,-2.12761,-0.0148346,-0.0130771
210,1684.18,966.579,0,-2.1252,-0.0163362,-0.0071518
211,1684.08,966.379,0,-2.12512,-0.0191693,-0.00446378
212,1683.96,966.176,0,-2.12363,-0.0196532,-0.00373586
213,1683.84,965.973,0,-2.12254,-0.0192907,-0.00284642
214,1683.74,965.817,0,-2.12263,-0.0209846,-0.00217141
215,1683.63,965.61,0,-2.12096,-0.0231733,-0.000908667
216,1683.53,965.448,0,-2.11954,-0.0229234,-0.000679242
217,1683.4,965.254,0,-2.11861,-0.0244328,0.000449589
218,1683.29,965.063,0,-2.11708,-0.0242472,-0.00019633
219,1683.17,964.888,0,-2.11628,-0.0245187,-0.000141281
220,1683.09,964.723,0,-2.11577,-0.0233506,-0.000621475
221,1682.95,964.526,0,-2.11341,-0.0220605,-0.0036295
222,1682.82,964.272,0,-2.11384,-0.0223093,-0.00425628
223,1682.69,964.068,0,-2.11299,-0.0216438,-0.00548974
224,1682.55,963.886,0,-2.11294,-0.0228212,-0.00396603
225,1682.4,963.632,0,-2.11315,-0.0215253,-0.00587805
226,1682.31,963.444,0,-2.11133,-0.0205998,-0.00672496
227,1682.19,963.264,0,-2.11123,-0.0210295,-0.0077574
228,1682.03,963.07,0,-2.10929,-0.0183763,-0.0164051
229,1681.92,962.891,0,-2.10886,-0.0193648,-0.0175005
230,1681.77,962.663,0,-2.10929,-0.0199791,-0.0202761
231,1681.59,962.366,0,-2.10899,-0.0196958,-0.0202505
232,1681.46,962.117,0,-2.10932,-0.0186788,-0.0209467
233,1681.34,961.905,0,-2.10878,-0.0186139,-0.0213516
234,1681.15,961.632,0,-2.10757,-0.0169102,-0.0227009
235,1681.03,961.407,0,-2.10623,-0.0174539,-0.0229791
236,1680.91,961.186,0,-2.1069,-0.0164302,-0.0228391
237,1680.76,960.986,0,-2.1068,-0.017903,-0.0226589
238,1680.59,960.713,0,-2.10775,-0.0188389,-0.0223084
239,1680.42,960.523,0,-2.10896,-0.018314,-0.0242492
240,1680.26,960.308,0,-2.10873,-0.0168229,-0.027835
241,1680.11,960.127,0,-2.10982,-0.011508,-0.0300061
242,1680,959.919,0,-2.10971,-0.00858606,-0.0337224
243,1679.87,959.622,0,-2.1092,-0.00719943,-0.0381078
244,1679.75,959.428,0,-2.10999,-0.00172514,-0.0409648
245,1679.58,959.233,0,-2.11099,0.00296659,-0.0383182
246,1679.38,958.967,0,-2.11352,0.00485633,-0.0371941
247,1679.24,958.711,0,-2.11358,0.00824271,-0.0367104
248,1679.12,958.467,0,-2.11386,0.00835755,-0.03724
249,1678.94,958.226,0,-2.11426,0.00844253,-0.0404169
250,1678.79,957.922,0,-2.11544,0.00456997,-0.0386227
251,1678.65,957.75,0,-2.11742,0.00069434,-0.0366539
252,1678.54,957.562,0,-2.1157,-0.0136749,-0.0337516
253,1678.4,957.355,0,-2.1172,-0.0190741,-0.0319863
254,1678.19,957.154,0,-2.1194,-0.019869,-0.0327932
255,1678.06,956.889,0,-2.1199,-0.0216152,-0.0320594
256,1677.92,956.631,0,-2.12022,-0.0215107,-0.0313677
257,1677.79,956.39,0,-2.12126,-0.0218961,-0.0322656
258,1677.67,956.162,0,-2.12244,-0.0234515,-0.0348532
259,1677.48,955.909,0,-2.12589,-0.0205564,-0.0383377
260,1677.26,955.71,0,-2.12713,-0.0161906,-0.0441546
261,1677.15,955.428,0,-2.12575,-0.0173019,-0.0406092
262,1677.02,955.224,0,-2.12669,-0.0155612,-0.036355
263,1676.92,954.974,0,-2.12622,-0.0185579,-0.0309658
264,1676.77,954.681,0,-2.12724,-0.0194448,-0.0293505
265,1676.63,954.46,0,-2.12756,-0.0195558,-0.0251614
266,1676.48,954.226,0,-2.12793,-0.020911,-0.0232246
267,1676.34,954.043,0,-2.1283,-0.0196536,-0.0230171
268,1676.2,953.852,0,-2.12888,-0.0202957,-0.0261543
269,1676.03,953.593,0,-2.1293,-0.0176295,-0.033994
270,1675.82,953.292,0,-2.13058,-0.0235978,-0.0366484
271,1675.7,953.067,0,-2.13031,-0.0249418,-0.034463
272,1675.52,952.826,0,-2.13068,-0.0251159,-0.0319631
273,1675.37,952.596,0,-2.13078,-0.0264614,-0.0295418
274,1675.26,952.393,0,-2.13012,-0.0248812,-0.0262329
275,1675.12,952.214,0,-2.13104,-0.0244092,-0.0253809
276,1674.94,951.977,0,-2.1305,-0.0266953,-0.0250458
277,1674.8,951.725,0,-2.13061,-0.0272262,-0.0217674
278,1674.69,951.492,0,-2.12912,-0.0277859,-0.0221115
279,1674.5,951.268,0,-2.12653,-0.0291759,-0.0227281
280,1674.41,951.011,0,-2.12341,-0.0283197,-0.0223927
281,1674.24,950.774,0,-2.11947,-0.0274123,-0.0207684
282,1674.06,950.582,0,-2.11613,-0.0234069,-0.022894
283,1673.91,950.337,0,-2.10803,-0.0217091,-0.0251292
284,1673.75,950.095,0,-2.10161,-0.016607,-0.0291483
285,1673.6,949.85,0,-2.09543,-0.0106871,-0.0298536
286,1673.45,949.566,0,-2.08974,-0.0136826,-0.0288613
287,1673.28,949.358,0,-2.07994,-0.0124995,-0.0276937
288,1673.16,949.121,0,-2.07306,-0.0151606,-0.0257764
289,1673.04,948.847,0,-2.06448,-0.0139509,-0.0147008
290,1673,948.619,0,-2.05502,-0.0126355,-0.0144884
291,1672.83,948.429,0,-2.04314,-0.00857874,-0.017457
292,1672.74,948.235,0,-2.03289,-0.0123689,-0.0202314
293,1672.58,947.966,0,-2.02021,-0.0170641,-0.027822
294,1672.49,947.723,0,-2.0117,-0.0197205,-0.0305309
295,1672.33,947.461,0,-1.99583,-0.0201515,-0.0320519
296,1672.25,947.253,0,-1.98705,-0.0190818,-0.0312523
297,1672.05,946.993,0,-1.97344,-0.0131704,-0.0335149
298,1671.96,946.72,0,-1.95975,-0.0139209,-0.0282855
299,1671.89,946.437,0,-1.94166,-0.009761,-0.0263843
300,1671.51,946.454,0,-1.93959,-0.00817482,-0.0263879
301,1671.38,946.156,0,-1.92352,-0.00896831,-0.0269346
302,1671.5,945.665,0,-1.90573,-0.0103184,-0.0251705
303,1671.17,945.647,0,-1.89378,-0.0098713,-0.027049
304,1671.07,945.371,0,-1.88128,-0.0106465,-0.0266141
305,1671.21,944.831,0,-1.8537,-0.0111718,-0.0246672
306,1670.89,944.82,0,-1.8497,-0.0133331,-0.0247448
307,1671.14,944.235,0,-1.82044,-0.0152357,-0.0213782
308,1671.19,944.197,0,-1.81024,-0.0102644,-0.0178648
309,1670.95,943.693,0,-1.78979,-0.0137308,-0.0182996
310,1670.85,943.425,0,-1.77701,-0.0132923,-0.0185351
311,1670.54,943.475,0,-1.76275,-0.00915597,-0.0202287
312,1670.49,943.196,0,-1.74887,-0.00869464,-0.0183313
313,1670.68,942.6,0,-1.72367,-0.0126629,-0.0155162
314,1670.58,942.463,0,-1.71151,-0.0105052,-0.0159303
315,1670.6,941.995,0,-1.68924,-0.0121902,-0.014936
316,1670.58,941.84,0,-1.67709,-0.0145592,-0.0139361
317,1670.31,941.812,0,-1.66195,-0.0124355,-0.0151151
318,1670.56,941.245,0,-1.64138,-0.0150039,-0.0152194
319,1670.58,940.915,0,-1.6188,-0.0140742,-0.0107282
320,1670.56,940.743,0,-1.60616,-0.0111925,-0.00544478
321,1670.55,940.438,0,-1.58435,-0.0074503,-0.00726922
322,1670.71,940.275,0,-1.56888,-0.00522611,-0.0019108
323,1670.56,939.822,0,-1.54666,-0.00688816,-0.0127097
324,1670.6,939.577,0,-1.53459,-0.00562406,-0.0118093
325,1670.63,939.318,0,-1.51298,-0.00546441,-0.0113545
326,1670.65,939.075,0,-1.49955,-0.00749352,-0.0129258
327,1670.29,939.103,0,-1.48574,-0.00777486,-0.0138598
328,1670.6,938.507,0,-1.4654,-0.00558494,-0.0174875
329,1670.58,938.213,0,-1.4415,-0.00597676,-0.015305
330,1670.72,937.922,0,-1.42584,-0.00764897,-0.0113998
331,1670.7,937.665,0,-1.40634,-0.00389483,-0.00725131
332,1670.43,937.743,0,-1.40158,-0.000844659,-0.00529845
333,1670.51,937.478,0,-1.3778,0.000548681,-0.00555875
334,1670.49,937.215,0,-1.36718,0.00268168,-0.0101778
335,1671.11,936.962,0,-1.34017,0.0106585,-0.0036379
336,1670.62,936.675,0,-1.33369,0.00915357,-0.0036179
337,1670.84,936.202,0,-1.3068,0.00912621,-0.00518051
338,1671.06,935.788,0,-1.29098,0.00694605,-0.00698379
339,1671.09,935.484,0,-1.27056,0.00105457,-0.00991638
340,1671.68,935.893,0,-1.26215,0.00460633,0.00182264
341,1671.36,935.118,0,-1.2398,0.000642167,-0.00137592
342,1671.78,935.261,0,-1.22995,0.00345595,0.00318596
343,1671.34,934.561,0,-1.20742,-8.03952e-05,-0.00472765
344,1671.95,934.711,0,-1.19781,0.00022123,0.0106173
345,1671.34,934.209,0,-1.17694,-0.00917062,0.00888447
346,1671.36,934.003,0,-1.16519,-0.0106506,0.00828087
347,1671.47,933.81,0,-1.14808,-0.00970959,0.00470967
348,1671.56,933.516,0,-1.1369,-0.0081448,0.000522374
349,1671.72,933.247,0,-1.115,-0.00894056,0.000282143
350,1671.83,933.032,0,-1.10399,-0.00909645,0.000918741
351,1671.94,932.802,0,-1.08856,-0.0100678,-0.00162409
352,1672.11,932.605,0,-1.07069,-0.00965301,-0.000225143
353,1672.24,932.344,0,-1.05013,-0.0105574,0.000427723
354,1672.36,932.144,0,-1.03916,-0.00859602,0.000828046
355,1672.51,931.875,0,-1.01915,-0.00583081,-0.00240812
356,1672.59,931.582,0,-1.00804,-0.00347877,-0.00285119
357,1673.13,931.755,0,-0.992497,-0.00133537,0.00138764
358,1672.92,931.108,0,-0.975446,-0.00394485,-0.00360277
359,1673.04,930.942,0,-0.958409,-0.00250855,-0.00738463
360,1673.19,930.677,0,-0.947119,-0.000312463,-0.0108255
361,1673.42,930.396,0,-0.930576,0.00204367,-0.0112307
362,1673.56,930.22,0,-0.920094,0.00244718,-0.00931824
363,1673.81,929.963,0,-0.903248,0.00268197,-0.0132103
364,1674.18,929.645,0,-0.889136,0.00415015,-0.0123668
365,1674.2,929.532,0,-0.877442,0.00329939,-0.0110618
366,1674.35,929.296,0,-0.86678,0.00339545,-0.00852617
367,1674.49,929.105,0,-0.853482,0.00230922,-0.0106565
368,1674.67,928.862,0,-0.844192,0.00118203,-0.0157994
369,1674.91,928.688,0,-0.831177,0.000560961,-0.0162278
370,1675.06,928.409,0,-0.822941,0.000817989,-0.0180784
371,1675.31,928.268,0,-0.809314,0.000186968,-0.0180427
372,1675.45,928.222,0,-0.805822,0.000572774,-0.0197257
373,1675.64,927.913,0,-0.79076,-0.000972243,-0.0214339
374,1675.85,927.676,0,-0.783641,-0.00143328,-0.0222864
375,1676.09,927.482,0,-0.774673,-0.00256356,-0.0239703
376,1676.2,927.341,0,-0.769511,-0.000665103,-0.0252363
377,1676.26,927.185,0,-0.762595,0.000114203,-0.0249801
378,1676.49,927.024,0,-0.756502,-0.00126335,-0.0242517
379,1676.77,926.764,0,-0.746155,-0.00205395,-0.0251634
380,1677.15,926.461,0,-0.736924,-0.00460291,-0.0248508
381,1677.27,926.356,0,-0.730885,-0.00313289,-0.0248212
382,1677.53,926.06,0,-0.72547,-0.00521454,-0.0283294
383,1677.84,926.372,0,-0.725609,-0.00473306,-0.0247974
384,1677.86,925.848,0,-0.718137,-0.00459746,-0.0277741
385,1678.26,925.796,0,-0.713684,-0.00548654,-0.0290749
386,1678.39,925.367,0,-0.704857,-0.00642385,-0.028882
387,1678.65,925.225,0,-0.699913,-0.00468942,-0.0278497
388,1678.77,925.026,0,-0.695421,-0.00283021,-0.0257253
389,1679.07,925.095,0,-0.6945,-0.00109435,-0.0248731
