id,x,y,z,yaw,pitch,roll
35,-290.807,231.29,-12.6271,2.45591,-0.00657509,0.0392515
36,-290.952,231.408,-12.6367,2.45489,-0.0145,0.040175
37,-291.075,231.513,-12.6904,2.4552,-0.0151678,0.040464
38,-291.196,231.621,-12.7414,2.45532,-0.00907256,0.0411866
39,-291.322,231.717,-12.7725,2.45596,6.09614e-05,0.0418186
40,-291.431,231.823,-12.7356,2.45647,0.00544753,0.0410745
41,-291.561,231.94,-12.718,2.45625,0.00234025,0.0433178
42,-291.687,232.055,-12.7306,2.45503,-0.000769297,0.04762
43,-291.817,232.155,-12.7492,2.45381,-0.000662881,0.0531156
44,-291.95,232.267,-12.7534,2.45364,0.00131699,0.0561702
45,-292.069,232.375,-12.7479,2.45438,0.00413716,0.054882
46,-292.182,232.477,-12.7451,2.45491,0.00666993,0.0504788
47,-292.293,232.572,-12.7424,2.45568,0.00739577,0.0467404
48,-292.409,232.675,-12.7406,2.45631,0.00574641,0.0459731
49,-292.531,232.785,-12.7519,2.45489,0.00400441,0.0480421
50,-292.651,232.875,-12.7668,2.4545,0.00489879,0.0492266
51,-292.766,232.979,-12.7621,2.45501,0.0058427,0.0509117
52,-292.881,233.081,-12.7613,2.4542,0.00572967,0.0514117
53,-293.002,233.191,-12.7623,2.45348,0.00673076,0.0491541
54,-293.137,233.296,-12.781,2.45511,0.00997348,0.0488178
55,-293.258,233.405,-12.7612,2.4561,0.0113927,0.0488895
56,-293.376,233.526,-12.7277,2.45557,0.00793974,0.0456536
57,-293.512,233.64,-12.7445,2.45432,-0.000278164,0.0437051
58,-293.651,233.758,-12.7736,2.45451,-0.00257313,0.0426319
59,-293.781,233.865,-12.7778,2.45679,-0.0015676,0.0441162
60,-293.902,233.978,-12.7646,2.45749,-0.00286274,0.0474394
61,-294.044,234.087,-12.7563,2.45723,-0.00485546,0.048705
62,-294.171,234.203,-12.7815,2.45572,-0.00658894,0.0508089
63,-294.304,234.322,-12.786,2.45479,-0.00602959,0.0514628
64,-294.437,234.437,-12.7807,2.45549,-0.0055729,0.0520848
65,-294.561,234.561,-12.7867,2.45446,-0.00525436,0.0522916
66,-294.692,234.668,-12.7826,2.45379,-0.00363229,0.0497345
67,-294.823,234.783,-12.7851,2.4551,-0.00383368,0.0480912
68,-294.953,234.905,-12.7887,2.4553,-0.00401134,0.0480493
69,-295.094,235.026,-12.7914,2.45469,-0.00427754,0.0477034
70,-295.221,235.144,-12.7918,2.45491,-0.00445195,0.0480324
71,-295.354,235.256,-12.7962,2.45499,-0.00419898,0.048766
72,-295.486,235.38,-12.7921,2.45428,-0.00451488,0.0487729
73,-295.616,235.498,-12.7975,2.45357,-0.00507396,0.0487797
74,-295.752,235.613,-12.7989,2.45344,-0.00508739,0.0490871
75,-295.883,235.724,-12.803,2.4541,-0.00535292,0.049315
76,-296.016,235.843,-12.8035,2.45363,-0.00525994,0.049049
77,-296.152,235.959,-12.7988,2.4528,-0.00451502,0.0475661
78,-296.294,236.083,-12.7935,2.4531,-0.00491178,0.045177
79,-296.43,236.208,-12.8034,2.45433,-0.00500655,0.0444857
80,-296.562,236.326,-12.8179,2.4542,-0.00324351,0.0444975
81,-296.706,236.445,-12.8161,2.45391,-0.00170543,0.0446396
82,-296.854,236.569,-12.813,2.4544,-0.00135702,0.0460515
83,-296.995,236.693,-12.8121,2.45428,-0.00170453,0.0469454
84,-297.143,236.82,-12.8083,2.45416,-0.00173483,0.0465153
85,-297.283,236.942,-12.8178,2.45402,-0.0011751,0.0463958
86,-297.419,237.062,-12.8151,2.45358,0.000256035,0.0458057
87,-297.558,237.185,-12.8062,2.45345,0.000630776,0.0449382
88,-297.715,237.318,-12.8067,2.45422,-0.00112993,0.044952
89,-297.849,237.445,-12.812,2.45531,-0.00154946,0.0453406
90,-297.991,237.567,-12.8075,2.45483,-0.00172716,0.0452928
91,-298.135,237.692,-12.818,2.45464,-0.00214447,0.0444362
92,-298.283,237.824,-12.8184,2.45538,-0.00245482,0.0439063
93,-298.423,237.938,-12.8224,2.45616,-0.00263525,0.0432056
94,-298.571,238.069,-12.8197,2.45575,-0.00299693,0.0419788
95,-298.714,238.199,-12.8189,2.45525,-0.00400677,0.0408391
96,-298.858,238.328,-12.8158,2.45592,-0.005422,0.0395816
97,-299.011,238.455,-12.8167,2.45609,-0.00731327,0.0389902
98,-299.164,238.584,-12.8158,2.45693,-0.00895371,0.0379635
99,-299.308,238.71,-12.8264,2.45787,-0.00907367,0.0369495
100,-299.457,238.843,-12.8361,2.45784,-0.00751124,0.0358125
101,-299.605,238.976,-12.843,2.45856,-0.00665849,0.0352291
102,-299.756,239.088,-12.8484,2.459,-0.00576544,0.0380853
103,-299.904,239.214,-12.839,2.45909,-0.00500224,0.0394343
104,-300.056,239.348,-12.8325,2.45982,-0.00545041,0.0382011
105,-300.206,239.483,-12.838,2.46038,-0.00617617,0.0361876
106,-300.356,239.618,-12.8417,2.46091,-0.00516126,0.0335938
107,-300.506,239.746,-12.8485,2.46132,-0.00438359,0.0328717
108,-300.659,239.868,-12.8495,2.46212,-0.00388178,0.0319509
109,-300.812,239.994,-12.8534,2.46309,-0.00393035,0.0308224
110,-300.973,240.128,-12.8548,2.46335,-0.00449433,0.0301105
111,-301.117,240.263,-12.8531,2.4634,-0.00467529,0.0293224
112,-301.274,240.392,-12.8527,2.46331,-0.00408409,0.028278
113,-301.432,240.527,-12.856,2.46339,-0.00270029,0.0259384
114,-301.602,240.674,-12.8466,2.46635,-0.00279811,0.0224963
115,-301.753,240.791,-12.8496,2.46877,-0.0052101,0.0218187
116,-301.918,240.933,-12.8401,2.47036,-0.00622243,0.0189209
117,-302.089,241.056,-12.8569,2.47347,-0.00640262,0.0176233
118,-302.249,241.189,-12.8569,2.47532,-0.00613649,0.0184798
119,-302.411,241.312,-12.8565,2.47812,-0.0052408,0.0174148
120,-302.58,241.432,-12.8657,2.48063,-0.0049314,0.017286
121,-302.746,241.564,-12.8652,2.4823,-0.00475123,0.0174903
122,-302.91,241.695,-12.8624,2.48465,-0.00494754,0.0170386
123,-303.083,241.825,-12.8641,2.48721,-0.00513105,0.0164287
124,-303.254,241.954,-12.864,2.49035,-0.00475046,0.015492
125,-303.426,242.075,-12.8657,2.49329,-0.00506657,0.0147496
126,-303.598,242.194,-12.8647,2.49661,-0.00533802,0.0139268
127,-303.77,242.318,-12.8707,2.4997,-0.00508597,0.0131555
128,-303.947,242.446,-12.867,2.50371,-0.00458387,0.0122938
129,-304.119,242.569,-12.8666,2.50938,-0.00433896,0.011063
130,-304.29,242.686,-12.8695,2.5141,-0.00418896,0.0109488
131,-304.468,242.8,-12.8748,2.51862,-0.00464414,0.0121264
132,-304.656,242.903,-12.8723,2.52495,-0.00701003,0.0150088
133,-304.844,243.017,-12.8553,2.53267,-0.00918159,0.0164885
134,-305.03,243.122,-12.8519,2.54245,-0.0106057,0.0150457
135,-305.22,243.217,-12.8491,2.55267,-0.0116718,0.0107587
136,-305.405,243.314,-12.8601,2.56378,-0.0122352,0.00770058
137,-305.601,243.405,-12.8617,2.57517,-0.0119505,0.00673565
138,-305.797,243.49,-12.8681,2.58687,-0.0118569,0.00718219
139,-305.995,243.577,-12.8659,2.59878,-0.0118306,0.00678698
140,-306.197,243.651,-12.8711,2.61144,-0.0119888,0.00694284
141,-306.4,243.719,-12.8699,2.62427,-0.0126646,0.00678383
142,-306.604,243.792,-12.8617,2.6371,-0.0130386,0.00601278
143,-306.802,243.868,-12.8617,2.65117,-0.0128785,0.00380197
144,-307.005,243.935,-12.8728,2.66684,-0.0140228,0.00149699
145,-307.214,243.991,-12.8727,2.6815,-0.0142732,0.00344387
146,-307.421,244.047,-12.8725,2.69629,-0.0134172,0.00478199
147,-307.637,244.095,-12.8782,2.71232,-0.0132621,0.00620455
148,-307.857,244.144,-12.8754,2.72956,-0.0132979,0.00754902
149,-308.08,244.182,-12.8624,2.74767,-0.0124616,0.00715862
150,-308.289,244.214,-12.8631,2.76691,-0.0112333,0.00576887
151,-308.514,244.239,-12.8709,2.78794,-0.0107078,0.00449972
152,-308.742,244.257,-12.867,2.80877,-0.0108449,0.00293092
153,-308.964,244.273,-12.8744,2.8299,-0.0107261,0.00199817
154,-309.188,244.282,-12.8795,2.85272,-0.0102195,0.00250686
155,-309.428,244.279,-12.8797,2.87634,-0.0094521,0.0033979
156,-309.661,244.262,-12.8816,2.89981,-0.00811507,0.00264102
157,-309.894,244.255,-12.8725,2.92361,-0.00681194,0.000930519
158,-310.126,244.225,-12.8755,2.94795,-0.00616614,-0.000896738
159,-310.357,244.192,-12.8821,2.97259,-0.00595218,-0.000921693
160,-310.589,244.154,-12.8811,2.9979,-0.00580397,-0.00102693
161,-310.816,244.107,-12.8873,3.02313,-0.00525209,-7.66807e-05
162,-311.041,244.057,-12.8887,3.04797,-0.00491241,0.000880113
163,-311.278,244.001,-12.8918,3.07332,-0.00477897,0.00233859
164,-311.515,243.943,-12.8901,3.09928,-0.00508397,0.00344159
165,-311.75,243.871,-12.8867,3.12558,-0.00535125,0.00389281
166,-311.982,243.797,-12.8947,-3.13086,-0.00441891,0.00431195
167,-312.223,243.716,-12.8982,-3.10421,-0.00319999,0.0045236
168,-312.452,243.62,-12.9017,-3.07726,-0.00244801,0.00444325
169,-312.683,243.527,-12.9018,-3.05016,-0.00302812,0.00480472
170,-312.922,243.422,-12.9054,-3.02209,-0.00336144,0.00546547
171,-313.157,243.306,-12.9134,-2.99395,-0.00320217,0.00672736
172,-313.391,243.186,-12.9208,-2.96544,-0.00208269,0.00824537
173,-313.624,243.057,-12.9192,-2.93704,0.000361545,0.0096568
174,-313.854,242.936,-12.9259,-2.90934,0.00243088,0.00974338
175,-314.091,242.791,-12.936,-2.87963,0.00235878,0.01085
176,-314.326,242.628,-12.9416,-2.85052,0.000285938,0.0125423
177,-314.567,242.463,-12.9397,-2.82268,-0.00137936,0.0122991
178,-314.803,242.314,-12.9456,-2.79391,-0.00329542,0.00954869
179,-315.054,242.123,-12.9572,-2.76429,-0.00500624,0.00987214
180,-315.293,241.934,-12.9655,-2.73565,-0.00406703,0.0130848
181,-315.539,241.734,-12.9645,-2.70754,-0.00313951,0.0155588
182,-315.791,241.533,-12.9723,-2.67967,-0.00173502,0.0166408
183,-316.03,241.323,-12.9683,-2.65336,-0.00052751,0.01617
184,-316.287,241.106,-12.9609,-2.62643,0.000950337,0.0147068
185,-316.535,240.867,-12.9684,-2.6008,0.00214468,0.0131005
186,-316.783,240.643,-12.9643,-2.57768,0.00329595,0.0100188
187,-317.015,240.42,-12.9689,-2.55665,0.00514187,0.00477208
188,-317.263,240.194,-12.9925,-2.53704,0.00661986,0.00175918
189,-317.499,239.966,-13.0089,-2.51841,0.00686664,0.00309974
190,-317.731,239.73,-13.0108,-2.5011,0.00550762,0.00729614
191,-317.973,239.494,-13.014,-2.48499,0.00258112,0.0101437
192,-318.211,239.268,-12.9997,-2.46792,0.000572941,0.011327
193,-318.423,239.011,-13.0047,-2.45055,0.000350363,0.0133994
194,-318.647,238.766,-13.0049,-2.43418,0.00116585,0.0138765
195,-318.875,238.519,-13.0124,-2.41689,0.000796779,0.0125771
196,-319.1,238.272,-13.0279,-2.40019,-0.000646125,0.0114814
197,-319.323,238.008,-13.0267,-2.38508,-0.00269657,0.0107721
198,-319.553,237.737,-13.037,-2.37032,-0.00420847,0.0106031
199,-319.795,237.473,-13.0505,-2.3564,-0.00831599,0.011849
200,-320.032,237.179,-13.0502,-2.34383,-0.0129121,0.0124276
201,-320.277,236.881,-13.0441,-2.33281,-0.0188779,0.0113838
